Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
224.0.0.252-10.2.123.77-5355-63392-17,10.2.123.77,63392,224.0.0.252,5355,17,27/11/2019 01:55:09 PM,393535,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,111.80708196221428,5.082140089191558,393535.0,0.0,393535.0,393535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.541070044595779,2.541070044595779,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.120.30-5355-64867-17,10.2.120.30,64867,224.0.0.252,5355,17,27/11/2019 01:53:21 PM,396432,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,110.9900310772087,5.045001412600396,396432.0,0.0,396432.0,396432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.522500706300198,2.522500706300198,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.120.194-5355-58217-17,10.2.120.194,58217,224.0.0.252,5355,17,27/11/2019 01:54:41 PM,112978,1,1,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,531.0768468197348,17.702561560657827,112978.0,0.0,112978.0,112978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.851280780328914,8.851280780328914,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,30.0,30.0,0,0,0,0,0,0,1,30,1,30,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.127.106-5355-52067-17,10.2.127.106,52067,224.0.0.252,5355,17,27/11/2019 01:54:59 PM,408966,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,107.58840588215158,4.8903820855523445,408966.0,0.0,408966.0,408966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4451910427761723,2.4451910427761723,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.77-5355-51831-17,10.2.123.77,51831,224.0.0.252,5355,17,27/11/2019 01:53:05 PM,404486,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,108.78003194177302,4.944546906444228,404486.0,0.0,404486.0,404486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.472273453222114,2.472273453222114,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.244-5355-64413-17,10.2.123.244,64413,224.0.0.252,5355,17,27/11/2019 01:54:49 PM,102807,1,1,24.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,466.89427762700984,19.453928234458743,102807.0,0.0,102807.0,102807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.726964117229372,9.726964117229372,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,36.0,24.0,24.0,0,0,0,0,0,0,1,24,1,24,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.126.51-5355-55822-17,10.2.126.51,55822,224.0.0.252,5355,17,27/11/2019 01:53:04 PM,479704,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,91.72322932475026,4.1692376965795575,479704.0,0.0,479704.0,479704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.0846188482897787,2.0846188482897787,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.122.122-5355-56560-17,10.2.122.122,56560,224.0.0.252,5355,17,27/11/2019 01:57:57 PM,421894,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,104.29159931167544,4.740527241439793,421894.0,0.0,421894.0,421894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.3702636207198964,2.3702636207198964,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.224-5355-59992-17,10.2.123.224,59992,224.0.0.252,5355,17,27/11/2019 01:53:17 PM,409885,1,1,27.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,27.0,0.0,131.74426973419375,4.879417397562731,409885.0,0.0,409885.0,409885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4397086987813656,2.4397086987813656,27.0,27.0,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,40.5,27.0,27.0,0,0,0,0,0,0,1,27,1,27,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.244-5355-50569-17,10.2.123.244,50569,224.0.0.252,5355,17,27/11/2019 01:54:45 PM,100954,1,1,24.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,475.4640727460031,19.811003031083462,100954.0,0.0,100954.0,100954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.905501515541731,9.905501515541731,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,36.0,24.0,24.0,0,0,0,0,0,0,1,24,1,24,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.247-5355-52369-17,10.2.123.247,52369,224.0.0.252,5355,17,27/11/2019 01:56:09 PM,495058,1,1,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,133.31771226805748,4.039930674789621,495058.0,0.0,495058.0,495058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.0199653373948103,2.0199653373948103,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,49.5,33.0,33.0,0,0,0,0,0,0,1,33,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.244-5355-64459-17,10.2.123.244,64459,224.0.0.252,5355,17,27/11/2019 01:54:58 PM,104422,1,1,24.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,459.67324893221735,19.15305203884239,104422.0,0.0,104422.0,104422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.576526019421195,9.576526019421195,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,36.0,24.0,24.0,0,0,0,0,0,0,1,24,1,24,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.23-5355-50205-17,10.2.123.23,50205,224.0.0.252,5355,17,27/11/2019 01:55:07 PM,417423,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,105.40866219638113,4.791302827108233,417423.0,0.0,417423.0,417423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.3956514135541167,2.3956514135541167,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.122.122-5355-55933-17,10.2.122.122,55933,224.0.0.252,5355,17,27/11/2019 01:56:50 PM,419900,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,104.7868540128602,4.763038818766373,419900.0,0.0,419900.0,419900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.3815194093831864,2.3815194093831864,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.2.126.28-1900-60269-17,10.2.126.28,60269,239.255.255.250,1900,17,27/11/2019 01:54:46 PM,101518659,30,1,3780.0,126.0,126.0,126.0,126.0,0.0,126.0,126.0,126.0,0.0,38.475685538754014,0.30536258364090485,3383955.3000000003,7596696.71218951,4.3601592E7,1572066.0,5.7917067E7,1997140.2413793106,112042.91936787155,2389507.0,1572066.0,0,0,0,0,0,0,0,0,0,240,8,0.2955121777170047,0.009850405923900157,126.0,126.0,126.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,130.06451612903226,126.0,126.0,0,0,0,0,0,0,30,3780,1,126,-1,-1,30,0,0,0,0,0,4.3601592E7,0.0,4.3601592E7,4.3601592E7,No Label
239.255.255.250-10.2.126.172-3702-63811-17,10.2.126.172,63811,239.255.255.250,3702,17,27/11/2019 01:58:12 PM,7287044,6,1,3936.0,656.0,656.0,656.0,656.0,0.0,656.0,656.0,656.0,0.0,630.1594995172254,0.9606089931665021,1214507.3333333335,800217.0371994504,2001512.0,218637.0,7068407.0,1413681.4,709159.232497399,2001512.0,480331.0,0,0,0,0,0,0,0,0,0,48,8,0.823379136999859,0.13722985616664315,656.0,656.0,656.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,749.7142857142857,656.0,656.0,0,0,0,0,0,0,6,3936,1,656,-1,-1,6,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.244-5355-52417-17,10.2.123.244,52417,224.0.0.252,5355,17,27/11/2019 01:57:09 PM,64412,1,1,24.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,745.2027572502019,31.050114885425078,64412.0,0.0,64412.0,64412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,15.525057442712539,15.525057442712539,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,36.0,24.0,24.0,0,0,0,0,0,0,1,24,1,24,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.247-5355-58192-17,10.2.123.247,58192,224.0.0.252,5355,17,27/11/2019 01:55:37 PM,403238,1,1,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,163.6750504664739,4.959850014135573,403238.0,0.0,403238.0,403238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4799250070677865,2.4799250070677865,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,49.5,33.0,33.0,0,0,0,0,0,0,1,33,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.2.126.172-3702-55307-17,10.2.126.172,55307,239.255.255.250,3702,17,27/11/2019 01:54:19 PM,7078912,6,1,3936.0,656.0,656.0,656.0,656.0,0.0,656.0,656.0,656.0,0.0,648.6872558946911,0.9888525242297121,1179818.6666666665,803250.8410666413,2000596.0,206647.0,6872265.0,1374453.0,722769.6481258742,2000596.0,409858.0,0,0,0,0,0,0,0,0,0,48,8,0.8475878779111818,0.1412646463185303,656.0,656.0,656.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,749.7142857142857,656.0,656.0,0,0,0,0,0,0,6,3936,1,656,-1,-1,6,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.122.122-5355-58295-17,10.2.122.122,58295,224.0.0.252,5355,17,27/11/2019 01:54:25 PM,466340,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,94.35176051807694,4.288716387185316,466340.0,0.0,466340.0,466340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.144358193592658,2.144358193592658,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.2.126.172-3702-52076-17,10.2.126.172,52076,239.255.255.250,3702,17,27/11/2019 01:55:49 PM,7061460,6,1,3936.0,656.0,656.0,656.0,656.0,0.0,656.0,656.0,656.0,0.0,650.2904498503142,0.9912964174547473,1176910.0,803848.9629924268,2002197.0,205397.0,6856063.0,1371212.6,724268.7287045465,2002197.0,405482.0,0,0,0,0,0,0,0,0,0,48,8,0.8496826435326406,0.14161377392210675,656.0,656.0,656.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,749.7142857142857,656.0,656.0,0,0,0,0,0,0,6,3936,1,656,-1,-1,6,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.224-5355-60397-17,10.2.123.224,60397,224.0.0.252,5355,17,27/11/2019 01:53:25 PM,412596,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,106.64184820017644,4.8473567363716565,412596.0,0.0,412596.0,412596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4236783681858283,2.4236783681858283,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.247-5355-60264-17,10.2.123.247,60264,224.0.0.252,5355,17,27/11/2019 01:54:28 PM,420496,1,1,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,156.95749781210762,4.756287812488109,420496.0,0.0,420496.0,420496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.3781439062440546,2.3781439062440546,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,49.5,33.0,33.0,0,0,0,0,0,0,1,33,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
172.217.14.206-10.2.123.223-443-50637-17,10.2.123.223,50637,172.217.14.206,443,17,27/11/2019 01:58:04 PM,15036115,4,6,1186.0,3576.0,1107.0,23.0,296.5,540.3384741684296,1350.0,16.0,596.0,661.3864226002829,316.7041486447796,0.6650654108458202,1670679.4444444445,4879701.620353187,1.4681176E7,0.0,1.500083E7,5000276.666666667,8385152.540514951,1.4681176E7,15175.0,1.5036115E7,3007223.0,6546302.278754855,1.4715939E7,0.0,0,0,0,0,32,48,0.2660261643383281,0.3990392465074921,16.0,1350.0,555.6363636363636,630.2739519807673,397245.2545454545,0,0,0,0,0,0,0,0,1.0,611.2,296.5,596.0,0,0,0,0,0,0,4,1186,6,3576,-1,-1,4,0,320584.0,0.0,320584.0,320584.0,1.4681176E7,0.0,1.4681176E7,1.4681176E7,No Label
239.255.255.250-10.2.126.46-1900-51804-17,10.2.126.46,51804,239.255.255.250,1900,17,27/11/2019 01:54:20 PM,3005124,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,232.9354795342888,1.3310598830530787,1001708.0,721.7423362946087,1002300.0,1000904.0,2004220.0,1002110.0,268.70057685088807,1002300.0,1001920.0,0,0,0,0,0,0,0,0,0,24,8,0.998294912289809,0.33276497076326966,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.247-5355-62560-17,10.2.123.247,62560,224.0.0.252,5355,17,27/11/2019 01:58:29 PM,415783,1,1,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,158.73664868453014,4.8102014752887925,415783.0,0.0,415783.0,415783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4051007376443962,2.4051007376443962,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,49.5,33.0,33.0,0,0,0,0,0,0,1,33,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.144-5355-65352-17,10.2.123.144,65352,224.0.0.252,5355,17,27/11/2019 01:54:20 PM,405113,1,1,27.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,27.0,0.0,133.2961420640661,4.936894150520966,405113.0,0.0,405113.0,405113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.468447075260483,2.468447075260483,27.0,27.0,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,40.5,27.0,27.0,0,0,0,0,0,0,1,27,1,27,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
239.255.255.250-10.2.120.94-1900-59911-17,10.2.120.94,59911,239.255.255.250,1900,17,27/11/2019 01:57:38 PM,2800071,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,249.9936608750278,1.428535205000159,933357.0,116742.75575383683,1006432.0,798718.0,2001353.0,1000676.5,8139.506158238349,1006432.0,994921.0,0,0,0,0,0,0,0,0,0,24,8,1.0714014037501192,0.35713380125003974,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.224-5355-50352-17,10.2.123.224,50352,224.0.0.252,5355,17,27/11/2019 01:55:14 PM,411446,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,106.93991435085042,4.860905197765928,411446.0,0.0,411446.0,411446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.430452598882964,2.430452598882964,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.247-5355-58580-17,10.2.123.247,58580,224.0.0.252,5355,17,27/11/2019 01:53:53 PM,388867,1,1,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,169.7238387417806,5.143146628538806,388867.0,0.0,388867.0,388867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.571573314269403,2.571573314269403,33.0,33.0,33.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,49.5,33.0,33.0,0,0,0,0,0,0,1,33,1,33,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.122.122-5355-61361-17,10.2.122.122,61361,224.0.0.252,5355,17,27/11/2019 01:54:25 PM,466341,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,94.35155819454005,4.2887071906609116,466341.0,0.0,466341.0,466341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.1443535953304558,2.1443535953304558,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.224-5355-49707-17,10.2.123.224,49707,224.0.0.252,5355,17,27/11/2019 01:56:08 PM,410156,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,107.27625586362262,4.876193448346482,410156.0,0.0,410156.0,410156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.438096724173241,2.438096724173241,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.189-5355-52986-17,10.2.123.189,52986,224.0.0.252,5355,17,27/11/2019 01:55:23 PM,412429,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,106.68502942324619,4.849319519238463,412429.0,0.0,412429.0,412429.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4246597596192316,2.4246597596192316,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.224-5355-58288-17,10.2.123.224,58288,224.0.0.252,5355,17,27/11/2019 01:55:05 PM,408776,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,107.63841321408303,4.8926551460946826,408776.0,0.0,408776.0,408776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4463275730473413,2.4463275730473413,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.120.111-5355-52817-17,10.2.120.111,52817,224.0.0.252,5355,17,27/11/2019 01:55:55 PM,416470,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,105.64986673709991,4.802266669868177,416470.0,0.0,416470.0,416470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.4011333349340886,2.4011333349340886,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.121.103-5355-65255-17,10.2.121.103,65255,224.0.0.252,5355,17,27/11/2019 01:56:46 PM,465661,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,94.48933881085168,4.294969945947804,465661.0,0.0,465661.0,465661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.147484972973902,2.147484972973902,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.120.194-5355-53135-17,10.2.120.194,53135,224.0.0.252,5355,17,27/11/2019 01:54:49 PM,101389,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,433.97212715383324,19.726005779719692,101389.0,0.0,101389.0,101389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.863002889859846,9.863002889859846,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.121.76-5355-59054-17,10.2.121.76,59054,224.0.0.252,5355,17,27/11/2019 01:55:31 PM,2983189,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,14.74931692226004,0.6704234964663653,2983189.0,0.0,2983189.0,2983189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.33521174823318267,0.33521174823318267,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.77-5355-57620-17,10.2.123.77,57620,224.0.0.252,5355,17,27/11/2019 01:55:36 PM,478269,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,91.99843602658756,4.181747092117615,478269.0,0.0,478269.0,478269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.0908735460588077,2.0908735460588077,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.124.182-5355-53047-17,10.2.124.182,53047,224.0.0.252,5355,17,27/11/2019 01:56:19 PM,1268527,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,34.68589947238017,1.5766317941990986,1268527.0,0.0,1268527.0,1268527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.7883158970995493,0.7883158970995493,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.123.71-5355-60144-17,10.2.123.71,60144,224.0.0.252,5355,17,27/11/2019 01:53:26 PM,7670,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,5736.636245110822,260.7561929595828,7670.0,0.0,7670.0,7670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,130.3780964797914,130.3780964797914,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
224.0.0.252-10.2.125.204-5355-60820-17,10.2.125.204,60820,224.0.0.252,5355,17,27/11/2019 01:57:28 PM,553842,1,1,22.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,79.44504028224657,3.6111381946475714,553842.0,0.0,553842.0,553842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.8055690973237857,1.8055690973237857,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
