Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.12-192.168.0.15-49364-443-6,192.168.0.12,49364,192.168.0.15,443,6,6/12/2019 9:26,2041558,4,6,0,0,0,0,0,0,0,0,0,0,0,4.898219889,226839.7778,265234.3427,508066,1969,1529218,509739.3333,2072.379389,511648,507535,2041558,408311.6,224991.0778,510281,5841,0,0,0,0,128,132,1.959287956,2.938931933,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64135-443-6,192.168.0.12,64135,192.168.0.15,443,6,6/12/2019 9:25,3560321,4,5,0,0,0,0,0,0,0,0,0,0,0,2.527861954,445040.125,678124.2285,2000655,1619,3052396,1017465.333,851615.3068,2000655,509990,3560321,890080.25,1103585.346,2502970,1717,0,0,0,0,128,112,1.123494202,1.404367752,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-51302-443-6,192.168.0.12,51302,192.168.0.15,443,6,6/12/2019 9:21,13773011,4,3,0,0,0,0,0,0,0,0,0,0,0,0.508240355,2295501.833,3185451.001,8001643,1518,1.27E+07,4234267.333,3703209.915,8001643,598745,1.38E+07,6886505.5,8227750.963,1.27E+07,1068607,0,0,0,0,128,72,0.29042306,0.217817295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,5768248,0,5768248,5768248,8001643,0,8001643,8001643,ModifiedHuLK
192.168.0.12-192.168.0.15-60294-443-6,192.168.0.12,60294,192.168.0.15,443,6,6/12/2019 9:24,3891290,4,5,0,0,0,0,0,0,0,0,0,0,0,2.31285769,486411.25,714295.5135,2100373,2838,3300409,1100136.333,866244.6092,2100373,595050,3891290,972822.5,1176675.395,2686609,3604,0,0,0,0,128,112,1.027936751,1.284920939,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-54800-443-6,192.168.0.12,54800,192.168.0.15,443,6,6/12/2019 9:22,4188650,4,5,0,0,0,0,0,0,0,0,0,0,0,2.148663651,523581.25,753430.2672,2204408,1992,3607429,1202476.333,867699.6137,2204408,699987,4188650,1047162.5,1201409.058,2780448,4325,0,0,0,0,128,112,0.954961622,1.193702028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63978-443-6,192.168.0.12,63978,192.168.0.15,443,6,6/12/2019 9:25,2023891,4,6,0,0,0,0,0,0,0,0,0,0,0,4.940977553,224876.7778,264373.162,507722,1338,1513155,504385,2473.981204,506936,501996,2023891,404778.2,225545.0874,509335,1338,0,0,0,0,128,132,1.976391021,2.964586532,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-55751-443-6,192.168.0.12,55751,192.168.0.15,443,6,6/12/2019 9:23,2099190,4,6,0,0,0,0,0,0,0,0,0,0,0,4.763742205,233243.3333,257982.3025,506843,2019,1518474,506158,1907.868706,507267,503955,2099190,419838,194546.4562,510518,71854,0,0,0,0,128,132,1.905496882,2.858245323,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64768-443-6,192.168.0.12,64768,192.168.0.15,443,6,6/12/2019 9:25,2469523,4,6,0,0,0,0,0,0,0,0,0,0,0,4.049364999,274391.4444,323618.4369,697226,1601,1892142,630714,61462.75009,701657,593514,2469523,493904.6,279472.8684,699854,1601,0,0,0,0,128,132,1.619746,2.429618999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-53645-443-6,192.168.0.12,53645,192.168.0.15,443,6,6/12/2019 9:22,9544613,4,5,0,0,0,0,0,0,0,0,0,0,0,0.942940274,1193076.625,2767211.961,8013717,1513,9024781,3008260.333,4334852.661,8013717,505025,9544613,2386153.25,4095749.636,8519163,1513,0,0,0,0,128,112,0.419084566,0.523855708,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1526936,0,1526936,1526936,8013717,0,8013717,8013717,ModifiedHuLK
192.168.0.12-192.168.0.15-59006-443-6,192.168.0.12,59006,192.168.0.15,443,6,6/12/2019 9:24,2206269,4,6,0,0,0,0,0,0,0,0,0,0,0,4.53253887,245141,288373.4776,592567,1642,1687193,562397.6667,45313.33589,596505,510981,2206269,441253.8,248802.8777,597513,1642,0,0,0,0,128,132,1.813015548,2.719523322,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-59700-443-6,192.168.0.12,59700,192.168.0.15,443,6,6/12/2019 9:24,9757223,4,5,0,0,0,0,0,0,0,0,0,0,0,0.922393595,1219652.875,2791418.885,8095139,2250,9240315,3080105,4343267.502,8095139,540214,9757223,2439305.75,4181320.713,8700272,2374,0,0,0,0,128,112,0.409952709,0.512440886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1658913,0,1658913,1658913,8095139,0,8095139,8095139,ModifiedHuLK
192.168.0.12-192.168.0.15-59474-443-6,192.168.0.12,59474,192.168.0.15,443,6,6/12/2019 9:24,9666396,4,5,0,0,0,0,0,0,0,0,0,0,0,0.931060552,1208299.5,2810765.798,8137337,1970,9150378,3050126,4405654.21,8137337,505039,9666396,2416599,4160646.125,8647423,4307,0,0,0,0,128,112,0.41380469,0.517255862,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1525005,0,1525005,1525005,8137337,0,8137337,8137337,ModifiedHuLK
192.168.0.12-192.168.0.15-61686-443-6,192.168.0.12,61686,192.168.0.15,443,6,6/12/2019 9:24,13345934,4,3,0,0,0,0,0,0,0,0,0,0,0,0.524504317,2224322.333,3287214.106,8187560,1892,1.27E+07,4233680.333,3842712.449,8187560,512732,646785,323392.5,452454.2948,643326,3459,0,0,0,0,128,72,0.299716753,0.224787565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,5158374,0,5158374,5158374,8187560,0,8187560,8187560,ModifiedHuLK
192.168.0.12-192.168.0.15-60353-443-6,192.168.0.12,60353,192.168.0.15,443,6,6/12/2019 9:24,2289934,4,6,0,0,0,0,0,0,0,0,0,0,0,4.366938086,254437.1111,299093.4538,599025,1825,1716803,572267.6667,49603.07999,600962,514991,2289934,457986.8,256346.0818,603501,3725,0,0,0,0,128,132,1.746775235,2.620162852,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64575-443-6,192.168.0.12,64575,192.168.0.15,443,6,6/12/2019 9:20,2770360,4,5,0,0,0,0,0,0,0,0,0,0,0,3.248675262,346295,400706.1069,1055995,2965,1710040,570013.3333,55431.34794,603096,506019,2770360,692590,250391.8925,1061565,503444,0,0,0,0,128,112,1.443855672,1.80481959,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-57045-443-6,192.168.0.12,57045,192.168.0.15,443,6,6/12/2019 9:23,3679194,4,5,0,0,0,0,0,0,0,0,0,0,0,2.446187942,459899.25,683404.0853,2006013,1332,3021586,1007195.333,865001.4766,2006013,507708,3679194,919798.5,1185995.237,2662380,1332,0,0,0,0,128,112,1.087194641,1.358993301,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63293-443-6,192.168.0.12,63293,192.168.0.15,443,6,6/12/2019 9:25,2344085,4,6,0,0,0,0,0,0,0,0,0,0,0,4.266056905,260453.8889,305147.0206,601853,1375,1795676,598558.6667,8650.355214,605940,589040,2344085,468817,262372.2801,606498,1375,0,0,0,0,128,132,1.706422762,2.559634143,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-52340-443-6,192.168.0.12,52340,192.168.0.15,443,6,6/12/2019 9:21,2051437,4,6,0,0,0,0,0,0,0,0,0,0,0,4.874631783,227937.4444,266583.9471,514813,1476,1532543,510847.6667,7392.075509,518992,504563,2051437,410287.4,228594.4927,518305,1476,0,0,0,0,128,132,1.949852713,2.92477907,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-64269-443-6,192.168.0.12,64269,192.168.0.15,443,6,6/12/2019 9:25,10109255,4,5,0,0,0,0,0,0,0,0,0,0,0,0.890273319,1263656.875,2746151.254,8007283,3826,9406963,3135654.333,4218954.775,8007283,697605,1.01E+07,2527313.75,4134212.602,8709168,3826,0,0,0,0,128,112,0.395677031,0.494596288,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,2097730,0,2097730,2097730,8007283,0,8007283,8007283,ModifiedHuLK
192.168.0.12-192.168.0.15-50839-443-6,192.168.0.12,50839,192.168.0.15,443,6,6/12/2019 9:21,13529427,4,4,0,0,0,0,0,0,0,0,0,0,0,0.591303682,1932775.286,3106244.434,8108756,2141,1.30E+07,4329646,3709878.758,8108756,693109,1.35E+07,4509809,7349463.248,1.30E+07,6508,0,0,0,0,128,92,0.295651841,0.295651841,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,5416657,0,5416657,5416657,8108756,0,8108756,8108756,ModifiedHuLK
192.168.0.12-192.168.0.15-64170-443-6,192.168.0.12,64170,192.168.0.15,443,6,6/12/2019 9:20,2184380,4,6,0,0,0,0,0,0,0,0,0,0,0,4.577958048,242708.8889,250733.9875,510552,5110,1671045,557015,57669.83831,620980,508996,2184380,436876,243800.7911,611532,6585,0,0,0,0,128,132,1.831183219,2.746774829,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-52693-443-6,192.168.0.12,52693,192.168.0.15,443,6,6/12/2019 9:21,9910605,4,4,0,0,0,0,0,0,0,0,0,0,0,0.807216108,1415800.714,2920660.959,8000069,1361,9307929,3102643,4241492.501,8000069,613033,1218142,406047.3333,350481.8947,611438,1361,0,0,0,0,128,92,0.403608054,0.403608054,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,1910536,0,1910536,1910536,8000069,0,8000069,8000069,ModifiedHuLK
192.168.0.12-192.168.0.15-53339-443-6,192.168.0.12,53339,192.168.0.15,443,6,6/12/2019 9:22,9960479,4,4,0,0,0,0,0,0,0,0,0,0,0,0.803174225,1422925.571,2920868.446,8006447,2065,9306021,3102007,4247659.874,8006447,600132,1262845,420948.3333,363703.8265,656525,2065,0,0,0,0,128,92,0.401587112,0.401587112,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,1954032,0,1954032,1954032,8006447,0,8006447,8006447,ModifiedHuLK
192.168.0.12-192.168.0.15-58581-443-6,192.168.0.12,58581,192.168.0.15,443,6,6/12/2019 9:23,9544335,4,5,0,0,0,0,0,0,0,0,0,0,0,0.94296774,1193041.875,2761807.499,8000075,1888,9033208,3011069.333,4320606.729,8000075,513509,9544335,2386083.75,4096393.055,8520111,1888,0,0,0,0,128,112,0.419096773,0.523870966,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,1539303,0,1539303,1539303,8000075,0,8000075,8000075,ModifiedHuLK
192.168.0.12-192.168.0.15-64634-443-6,192.168.0.12,64634,192.168.0.15,443,6,6/12/2019 9:20,13260453,4,3,0,0,0,0,0,0,0,0,0,0,0,0.527885435,2210075.5,3276194.006,8099528,1913,1.27E+07,4236381.667,3797114.581,8099528,508937,556216,278108,390598.7149,554303,1913,0,0,0,0,128,72,0.30164882,0.226236615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,5160925,0,5160925,5160925,8099528,0,8099528,8099528,ModifiedHuLK
192.168.0.15-224.0.0.1-53194-8612-17,192.168.0.15,53194,224.0.0.1,8612,17,6/12/2019 9:23,226,1,1,16,16,16,16,16,0,16,16,16,0,141592.9204,8849.557522,226,0,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4424.778761,4424.778761,16,16,16,0,0,0,0,0,0,0,0,0,0,1,24,16,16,0,0,0,0,0,0,1,16,1,16,-1,-1,1,0,0,0,0,0,0,0,0,0,Benign
192.168.0.12-192.168.0.15-60869-443-6,192.168.0.12,60869,192.168.0.15,443,6,6/12/2019 9:24,2238594,4,6,0,0,0,0,0,0,0,0,0,0,0,4.467089611,248732.6667,293144.7336,621960,1627,1609793,536597.6667,47317.21607,591150,506685,2238594,447718.8,254595.117,626178,1627,0,0,0,0,128,132,1.786835844,2.680253766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-56974-443-6,192.168.0.12,56974,192.168.0.15,443,6,6/12/2019 9:23,9753356,4,4,0,0,0,0,0,0,0,0,0,0,0,0.820230493,1393336.571,2934042.285,8015544,3542,9201616,3067205.333,4285391.281,8015544,586973,1155802,385267.3333,331384.9837,599159,3542,0,0,0,0,128,92,0.410115246,0.410115246,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,1737812,0,1737812,1737812,8015544,0,8015544,8015544,ModifiedHuLK
192.168.0.12-192.168.0.15-57104-443-6,192.168.0.12,57104,192.168.0.15,443,6,6/12/2019 9:23,2645535,4,5,0,0,0,0,0,0,0,0,0,0,0,3.401958394,330691.875,404736.9377,1124165,1956,1518539,506179.6667,1927.807649,507565,503978,2645535,661383.75,310988.8461,1127865,505234,0,0,0,0,128,112,1.511981508,1.889976886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-61171-443-6,192.168.0.12,61171,192.168.0.15,443,6,6/12/2019 9:24,13310462,4,3,0,0,0,0,0,0,0,0,0,0,0,0.525902106,2218410.333,3249007.428,8096528,1627,1.27E+07,4233348.667,3753467.869,8096528,600170,612992,306496,431149.8745,611365,1627,0,0,0,0,128,72,0.300515489,0.225386617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,0,0,0,5213934,0,5213934,5213934,8096528,0,8096528,8096528,ModifiedHuLK
192.168.0.12-74.125.20.188-63764-5228-6,192.168.0.12,63764,74.125.20.188,5228,6,6/12/2019 9:26,90088687,2,4,2,1,1,1,1,0,1,0,0.25,0.5,0.033300519,0.066601037,1.80E+07,2.46E+07,4.50E+07,22270,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,9.01E+07,3.00E+07,2.60E+07,4.50E+07,22270,0,0,0,0,40,116,0.022200346,0.044400692,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,0,0,0,2,0.666666667,1,0.25,0,0,0,0,0,0,2,2,4,1,-1,259,2,0,22654,543.058008,23038,22270,4.50E+07,2638.922507,4.50E+07,4.50E+07,Benign
192.168.0.12-192.168.0.15-55692-443-6,192.168.0.12,55692,192.168.0.15,443,6,6/12/2019 9:22,2146846,4,6,0,0,0,0,0,0,0,0,0,0,0,4.657995962,238538.4444,255228.0091,512689,3217,1630602,543534,64419.76485,617915,505632,2146846,429369.2,239855.9719,606992,6846,0,0,0,0,128,132,1.863198385,2.794797577,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-54983-443-6,192.168.0.12,54983,192.168.0.15,443,6,6/12/2019 9:22,2466527,4,6,0,0,0,0,0,0,0,0,0,0,0,4.054283614,274058.5556,321068.0946,669881,1408,1787689,595896.3333,11925.27544,603498,582152,2466527,493305.4,276995.1054,672303,1408,0,0,0,0,128,132,1.621713446,2.432570169,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-60292-443-6,192.168.0.12,60292,192.168.0.15,443,6,6/12/2019 9:24,3868692,4,5,0,0,0,0,0,0,0,0,0,0,0,2.326367672,483586.5,715059.2973,2102584,1620,3302577,1100859,867519.2979,2102584,599975,3868692,967173,1167788.899,2666978,1620,0,0,0,0,128,112,1.033941187,1.292426484,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63940-443-6,192.168.0.12,63940,192.168.0.15,443,6,6/12/2019 9:25,3896422,4,5,0,0,0,0,0,0,0,0,0,0,0,2.309811412,487052.75,712910.2994,2094086,1601,3298773,1099591,861266.2707,2094086,598554,3896422,974105.5,1177818.762,2688889,1601,0,0,0,0,128,112,1.02658285,1.283228562,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-53771-443-6,192.168.0.12,53771,192.168.0.15,443,6,6/12/2019 9:22,2546078,4,5,0,0,0,0,0,0,0,0,0,0,0,3.5348485,318259.75,373685.9166,1008700,2746,1533946,511315.3333,9190.13832,521865,505047,2546078,636519.5,250986.7896,1012914,505566,0,0,0,0,128,112,1.571043778,1.963804722,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-52396-443-6,192.168.0.12,52396,192.168.0.15,443,6,6/12/2019 9:21,2094428,4,6,0,0,0,0,0,0,0,0,0,0,0,4.774573296,232714.2222,273046.5448,567282,1996,1586058,528686,36698.94708,571027,506018,2094428,418885.6,233997.7166,569278,3074,0,0,0,0,128,132,1.909829319,2.864743978,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-54299-443-6,192.168.0.12,54299,192.168.0.15,443,6,6/12/2019 9:22,2337373,4,6,0,0,0,0,0,0,0,0,0,0,0,4.278307313,259708.1111,307698.3027,691986,2851,1796749,598916.3333,92804.99982,695850,510881,2337373,467474.6,268593.3079,695275,3679,0,0,0,0,128,132,1.711322925,2.566984388,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-62643-443-6,192.168.0.12,62643,192.168.0.15,443,6,6/12/2019 9:25,9813993,4,4,0,0,0,0,0,0,0,0,0,0,0,0.815162595,1401999,2963688.936,8091676,1742,9189730,3063243.333,4354939.77,8091676,508418,1217193,405731,350415.5866,627366,1742,0,0,0,0,128,92,0.407581297,0.407581297,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,1722317,0,1722317,1722317,8091676,0,8091676,8091676,ModifiedHuLK
192.168.0.12-192.168.0.15-51079-443-6,192.168.0.12,51079,192.168.0.15,443,6,6/12/2019 9:21,3702215,4,5,0,0,0,0,0,0,0,0,0,0,0,2.430977131,462776.875,679186.5713,1998854,4553,3111306,1037102,834242.9724,1998854,508938,3702215,925553.75,1136792.246,2584660,4776,0,0,0,0,128,112,1.080434281,1.350542851,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-65362-443-6,192.168.0.12,65362,192.168.0.15,443,6,6/12/2019 9:25,2336938,4,6,0,0,0,0,0,0,0,0,0,0,0,4.279103682,259659.7778,307029.7726,694293,2855,1798369,599456.3333,94930.99734,699089,510056,2336938,467387.6,268741.8691,698586,4137,0,0,0,0,128,132,1.711641473,2.567462209,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-59331-443-6,192.168.0.12,59331,192.168.0.15,443,6,6/12/2019 9:24,13120532,4,4,0,0,0,0,0,0,0,0,0,0,0,0.609731374,1874361.714,3100053.552,8106736,1610,1.26E+07,4204593.333,3805846.863,8106736,502970,1.31E+07,4373510.667,7141402.307,1.26E+07,1610,0,0,0,0,128,92,0.304865687,0.304865687,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,5010747,0,5010747,5010747,8106736,0,8106736,8106736,ModifiedHuLK
192.168.0.12-192.168.0.15-64468-443-6,192.168.0.12,64468,192.168.0.15,443,6,6/12/2019 9:25,2034972,4,6,0,0,0,0,0,0,0,0,0,0,0,4.914072528,226108,264472.9784,506142,2402,1524562,508187.3333,1315.60189,509579,506964,2034972,406994.4,226177.6869,509577,2402,0,0,0,0,128,132,1.965629011,2.948443517,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-52310-443-6,192.168.0.12,52310,192.168.0.15,443,6,6/12/2019 9:21,13328805,4,4,0,0,0,0,0,0,0,0,0,0,0,0.600203844,1904115,3137629.598,8188076,1325,1.28E+07,4269724.667,3840095.965,8188076,512987,1.33E+07,4442935,7251198.099,1.28E+07,1325,0,0,0,0,128,92,0.300101922,0.300101922,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,5137547,0,5137547,5137547,8188076,0,8188076,8188076,ModifiedHuLK
192.168.0.12-192.168.0.15-58678-443-6,192.168.0.12,58678,192.168.0.15,443,6,6/12/2019 9:23,2881684,4,5,0,0,0,0,0,0,0,0,0,0,0,3.123173811,360210.5,431576.0804,1178602,3480,1699171,566390.3333,49974.38336,601019,509100,2881684,720421,310503.1482,1182082,508711,0,0,0,0,128,112,1.388077249,1.735096562,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-59552-443-6,192.168.0.12,59552,192.168.0.15,443,6,6/12/2019 9:24,5535843,4,5,0,0,0,0,0,0,0,0,0,0,0,1.62576865,691980.375,1361916.688,4005545,1643,5029370,1676456.667,2017049.858,4005545,511029,5535843,1383960.75,2102489.17,4517645,4691,0,0,0,0,128,112,0.722563844,0.903204805,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-63777-443-6,192.168.0.12,63777,192.168.0.15,443,6,6/12/2019 9:25,2044777,4,6,0,0,0,0,0,0,0,0,0,0,0,4.890508843,227197.4444,266309.429,511480,1602,1529594,509864.6667,1591.369327,511007,508047,2044777,408955.4,227455.8549,514962,2101,0,0,0,0,128,132,1.956203537,2.934305306,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
192.168.0.12-192.168.0.15-49162-443-6,192.168.0.12,49162,192.168.0.15,443,6,6/12/2019 9:26,2329194,4,6,0,0,0,0,0,0,0,0,0,0,0,4.293330654,258799.3333,304288.6765,602557,1726,1799596,599865.3333,7180.711409,606041,591986,2329194,465838.8,261241.2012,604541,1726,0,0,0,0,128,132,1.717332262,2.575998393,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,ModifiedHuLK
